LBA,Frequency
1489358848,5
988385280,5
16785723392,5
848281600,5
1075630080,5
1075712000,5
2531127296,5
2531266560,5
2531348480,5
2532020224,5
429686784,5
3237339136,5
2532536320,5
2532630528,5
2593091584,5
5503234048,5
8098976768,5
8662320128,5
2593796096,5
2593824768,5
2593947648,5
1059516416,5
2594607104,5
2594668544,5
2594873344,5
2595135488,5
15087239168,5
8644075520,5
8644141056,5
8644206592,5
8644272128,5
8644337664,5
8644403200,5
8644468736,5
8644534272,5
15059054592,5
17182736384,5
17182670848,5
17183391744,5
3869630464,5
3869564928,5
3869433856,5
4735348736,5
8773099520,5
8760770560,5
16533557248,5
16533622784,5
16533688320,5
16533753856,5
17184636928,5
8760213504,5
16629354496,5
16629420032,5
16629288960,5
16629223424,5
16630272000,5
16630206464,5
16629551104,5
16629485568,5
16630730752,5
16630665216,5
16630468608,5
16630534144,5
16630599680,5
16630796288,5
16627986432,5
16628051968,5
4690432000,5
4690366464,5
17118650368,5
17118781440,5
17178701824,5
17178898432,5
17178832896,5
17178767360,5
17178963968,5
17179029504,5
17179095040,5
17179160576,5
17179226112,5
17179357184,5
17179291648,5
4018470912,5
4018667520,5
4018733056,5
4018601984,5
4018536448,5
15079284736,5
15079219200,5
15078895616,5
15059001344,5
16534728704,5
16535117824,5
16534855680,5
16535183360,5
16535248896,5
16534986752,5
16535314432,5
16535052288,5
16535379968,5
17175187456,5
17175121920,5
17175056384,5
17175384064,5
17175318528,5
3256422400,5
17179164672,5
17178116096,5
17178181632,5
17178247168,5
17178312704,5
17178705920,5
17178378240,5
17178509312,5
17178443776,5
17178574848,5
17178771456,5
17178836992,5
17178902528,5
17179033600,5
17178968064,5
17179099136,5
17179295744,5
17179230208,5
17179492352,5
17179557888,5
17179623424,5
17179426816,5
17179361280,5
15080013824,5
15080144896,5
15080079360,5
15080210432,5
16628494336,5
16628428800,5
16628559872,5
16628690944,5
16628625408,5
17174663168,5
15064514560,5
15064580096,5
15064645632,5
15064711168,5
15064842240,5
15064907776,5
15064973312,5
15065038848,5
15065104384,5
15066218496,5
15066284032,5
15066349568,5
15066415104,5
15066480640,5
15066152960,5
15066087424,5
15066021888,5
17138548736,5
17138614272,5
15081500672,5
15081566208,5
15081631744,5
8761999360,5
8762064896,5
8768454656,5
16627122176,5
16626991104,5
16627056640,5
16627187712,5
16627318784,5
16627253248,5
16627384320,5
16627449856,5
16627515392,5
16627580928,5
16628891648,5
16628957184,5
16629022720,5
16629088256,5
16630333440,5
16630267904,5
16629284864,5
16629219328,5
16629153792,5
16629350400,5
16629415936,5
16629481472,5
16629612544,5
16629678080,5
16629743616,5
16629809152,5
16630398976,5
17121828864,5
17121894400,5
17124974592,5
17172586496,5
17172652032,5
17084694528,5
17084563456,5
17084628992,5
17084825600,5
16627257344,5
16627388416,5
16627126272,5
16627191808,5
16627322880,5
16627453952,5
16628109312,5
16627912704,5
15087652864,5
15087718400,5
17178533888,5
17178468352,5
17178599424,5
17179910144,5
17179975680,5
17180041216,5
17180303360,5
17180106752,5
17180368896,5
17180172288,5
17180434432,5
17180237824,5
17180958720,5
17181614080,5
17181679616,5
17181548544,5
17181810688,5
17181745152,5
17181941760,5
17181876224,5
17182072832,5
17182138368,5
17182203904,5
17182400512,5
17182269440,5
17182334976,5
17183645696,5
17183514624,5
17183580160,5
17183449088,5
17183383552,5
17183711232,5
17183776768,5
17182466048,5
17183318016,5
17182662656,5
17182597120,5
17182531584,5
17182990336,5
17182728192,5
17182793728,5
17183055872,5
17183121408,5
17182924800,5
17182859264,5
17183186944,5
17183252480,5
17183907840,5
17184169984,5
17184038912,5
17184104448,5
17184235520,5
17184301056,5
17186856960,5
17186463744,5
17186332672,5
17186398208,5
17186660352,5
17186529280,5
17186594816,5
17186791424,5
17186725888,5
17186922496,5
16616415232,5
15064567808,5
15064698880,5
15064633344,5
15064764416,5
15064895488,5
15064961024,5
15064829952,5
15065026560,5
15065092096,5
15065878528,5
15065812992,5
15065747456,5
15065550848,5
17121964032,5
17158004736,5
17158070272,5
17158135808,5
17158201344,5
17158266880,5
17158332416,5
17158397952,5
17158660096,5
17158594560,5
17158529024,5
17158463488,5
17158791168,5
17158856704,5
17158922240,5
17159380992,5
17158987776,5
17159053312,5
17159118848,5
17159184384,5
17159249920,5
17159315456,5
14984941568,5
4214161408,5
4214095872,5
4214226944,5
4213899264,5
4213374976,5
4213440512,5
4213506048,5
4213702656,5
4213571584,5
4213637120,5
4213768192,5
4213833728,5
4213964800,5
4214030336,5
4214358016,5
4214292480,5
4214685696,5
4214947840,5
4214816768,5
4215013376,5
4214882304,5
4214620160,5
4215144448,5
4215078912,5
4215209984,5
4215275520,5
4215341056,5
4214554624,5
4214489088,5
4214423552,5
4215406592,5
4215472128,5
4215537664,5
4215603200,5
4215668736,5
4215799808,5
4215734272,5
4217372672,5
4217438208,5
4217503744,5
4217569280,5
4217307136,5
4217634816,5
4217700352,5
4217765888,5
4217831424,5
17161015296,5
17165144064,5
17165471744,5
17167437824,5
17166651392,5
17166454784,5
17166520320,5
17166585856,5
17167110144,5
17167241216,5
17167372288,5
17167306752,5
17166389248,5
17167503360,5
17167568896,5
17182248960,5
17182314496,5
17181528064,5
17181593600,5
17181659136,5
17181724672,5
17181462528,5
17182380032,5
17182445568,5
17182511104,5
17182576640,5
17183952896,5
17188540416,5
17190572032,5
17190506496,5
17190637568,5
17190703104,5
17190768640,5
17190834176,5
4326719488,5
4327571456,5
4327636992,5
4327702528,5
4327768064,5
4327833600,5
4327899136,5
4328030208,5
4327964672,5
4328095744,5
4327243776,5
4761866240,5
15086972928,5
15087235072,5
15087104000,5
15087169536,5
15087300608,5
17164505088,5
17165619200,5
17166274560,5
17166340096,5
17165684736,5
17165750272,5
17165815808,5
17165881344,5
17165946880,5
17166012416,5
17166077952,5
17166143488,5
17166209024,5
17166471168,5
17166405632,5
17166536704,5
17166667776,5
17166798848,5
17166602240,5
17166733312,5
17166864384,5
17166995456,5
17166929920,5
17167060992,5
17167912960,5
17167978496,5
17168044032,5
17168109568,5
17168175104,5
17168306176,5
17168240640,5
17168371712,5
17173680128,5
17173352448,5
17174073344,5
17174138880,5
17174466560,5
17175973888,5
17174859776,5
17175580672,5
17176367104,5
17176563712,5
17177088000,5
17177153536,5
17184034816,5
17184165888,5
17184100352,5
17184231424,5
17185280000,5
17185345536,5
17184296960,5
17184362496,5
17185148928,5
17185214464,5
17185476608,5
17185607680,5
17185673216,5
17185738752,5
17185804288,5
17185869824,5
17185935360,5
17186000896,5
17186066432,5
17186131968,5
17186197504,5
17186263040,5
17186328576,5
17186394112,5
17186459648,5
17185542144,5
17185411072,5
17186525184,5
17186590720,5
17186656256,5
17187770368,5
17187835904,5
17187704832,5
15087624192,5
15058919424,5
15065866240,5
17126039552,5
17126105088,5
17125908480,5
17125974016,5
17126170624,5
17126236160,5
17126301696,5
17126432768,5
17126498304,5
17126563840,5
17126629376,5
17126694912,5
17126760448,5
17126891520,5
17126825984,5
17126957056,5
17128660992,5
17128267776,5
17128333312,5
17128398848,5
17128464384,5
17128529920,5
17128726528,5
17128792064,5
17129971712,5
17128923136,5
17128988672,5
17128857600,5
17129119744,5
17129054208,5
17129185280,5
17129250816,5
17129316352,5
17129512960,5
17129381888,5
17129447424,5
17129578496,5
17129644032,5
17129709568,5
17129775104,5
17129840640,5
17129906176,5
17130102784,5
17130037248,5
17130692608,5
17130889216,5
17130299392,5
17130561536,5
17130364928,5
17130233856,5
17130430464,5
17130496000,5
17130627072,5
17130823680,5
17130758144,5
17130954752,5
17131151360,5
17131020288,5
17131085824,5
17131216896,5
17130168320,5
17131282432,5
17131347968,5
17132396544,5
17132331008,5
17131479040,5
17131413504,5
17131675648,5
17132265472,5
17131741184,5
17131806720,5
17131872256,5
17131937792,5
17132003328,5
17132068864,5
17132134400,5
17132199936,5
17131610112,5
17131544576,5
17132593152,5
17132658688,5
17132724224,5
17132789760,5
17132855296,5
17132920832,5
17132986368,5
17132527616,5
17132462080,5
17134886912,5
17134493696,5
17134559232,5
17134624768,5
17134755840,5
17134690304,5
17134821376,5
17135083520,5
17135149056,5
17135214592,5
17135280128,5
17135476736,5
17135673344,5
17138556928,5
17138491392,5
17138360320,5
17138294784,5
17138622464,5
17137704960,5
17137901568,5
17137967104,5
17138032640,5
17138098176,5
17138163712,5
17138229248,5
17137836032,5
17137770496,5
17138688000,5
17138753536,5
17138819072,5
17178480640,5
17178546176,5
17179725824,5
17179791360,5
17178677248,5
17178611712,5
17178742784,5
17178808320,5
17179463680,5
17179529216,5
17179660288,5
17179594752,5
17179856896,5
17180708864,5
17179922432,5
17179987968,5
17180643328,5
17180250112,5
17180315648,5
17180381184,5
17180446720,5
17180119040,5
17180512256,5
17180053504,5
17180577792,5
17181102080,5
17181036544,5
17180905472,5
17180971008,5
17181167616,5
17181233152,5
17181429760,5
17181298688,5
17181364224,5
17181822976,5
17181626368,5
17181495296,5
17181560832,5
17181691904,5
17181757440,5
17181888512,5
17180839936,5
17180774400,5
17182019584,5
17181954048,5
17182085120,5
17182150656,5
17182216192,5
17182347264,5
17182281728,5
17182412800,5
17182478336,5
17182543872,5
17182674944,5
17182806016,5
17182740480,5
17188769792,5
17188835328,5
17188900864,5
17188966400,5
17189031936,5
17189097472,5
17189163008,5
17189228544,5
17189294080,5
17189359616,5
17189425152,5
4009820160,5
4009623552,5
4009689088,5
4009754624,5
4009951232,5
4010082304,5
4010147840,5
4010475520,5
4010213376,5
4010278912,5
4010344448,5
4010409984,5
4010606592,5
4010541056,5
4010672128,5
4010999808,5
4010737664,5
4010803200,5
4010934272,5
4010868736,5
4011065344,5
4010016768,5
4009885696,5
4011130880,5
4011196416,5
4012441600,5
4011327488,5
4011261952,5
4011524096,5
4011458560,5
4011393024,5
4011655168,5
4011589632,5
4011720704,5
4011786240,5
4012048384,5
4011851776,5
4011917312,5
4011982848,5
4012113920,5
4012179456,5
4012310528,5
4012244992,5
4012376064,5
4012572672,5
4012834816,5
4012703744,5
4012769280,5
4013096960,5
4012638208,5
4012900352,5
4012965888,5
4013031424,5
4013228032,5
4013162496,5
4013555712,5
4013293568,5
4013359104,5
4013490176,5
4013686784,5
4013424640,5
4013621248,5
4012507136,5
4013752320,5
4013817856,5
4013883392,5
4014014464,5
4014080000,5
4014145536,5
4014211072,5
4014473216,5
4014276608,5
4014342144,5
4014407680,5
4014538752,5
4014604288,5
4014669824,5
4014735360,5
4014800896,5
4014866432,5
4014931968,5
4014997504,5
4015063040,5
4015128576,5
4013948928,5
4015259648,5
4015194112,5
4015325184,5
4015390720,5
4015652864,5
4015456256,5
4015521792,5
4015587328,5
4015718400,5
4015783936,5
4015849472,5
4015915008,5
4016046080,5
4015980544,5
4016111616,5
4016177152,5
4016242688,5
4016308224,5
4024893440,5
4025090048,5
4025155584,5
4025221120,5
4025024512,5
4024958976,5
4025286656,5
4025352192,5
4025417728,5
4025483264,5
4025548800,5
4025614336,5
4025679872,5
4025745408,5
4025810944,5
4025876480,5
8156217344,5
8156151808,5
8155889664,5
8156020736,5
8156086272,5
8645980160,5
17125916672,5
17125982208,5
17126047744,5
17126113280,5
17126703104,5
17126768640,5
17126834176,5
17126899712,5
17126965248,5
17127030784,5
17127096320,5
17127161856,5
17127227392,5
17131028480,5
17131094016,5
17131356160,5
17131159552,5
17131290624,5
17131225088,5
17131552768,5
17131487232,5
17131421696,5
17131749376,5
17131814912,5
17131880448,5
17131945984,5
17132011520,5
17132142592,5
17132208128,5
17132273664,5
17132339200,5
17132404736,5
17132470272,5
17132535808,5
17132601344,5
17132732416,5
17132666880,5
17131683840,5
17131618304,5
17132863488,5
17132797952,5
17132929024,5
17132994560,5
17133060096,5
17135288320,5
17139023872,5
4308439040,5
4308504576,5
4308570112,5
4308635648,5
4308701184,5
4308766720,5
4308832256,5
4308897792,5
4308963328,5
4309028864,5
4309094400,5
4310274048,5
4310339584,5
17084084224,5
17082904576,5
17083232256,5
17083559936,5
17083494400,5
17083101184,5
17083166720,5
17083297792,5
17083363328,5
17083428864,5
17083756544,5
17083822080,5
17083887616,5
17084280832,5
17084346368,5
17084411904,5
15058903040,5
15058771968,5
17190588416,5
17190850560,5
17190653952,5
17191112704,5
17190719488,5
17190785024,5
17190916096,5
17190981632,5
17191047168,5
17191440384,5
17191374848,5
17191505920,5
17191571456,5
17191636992,5
17192357888,5
4320432128,5
4320497664,5
4320890880,5
4320825344,5
4320956416,5
4321087488,5
4321021952,5
4323315712,5
4323381248,5
4323446784,5
4324364288,5
4323643392,5
4323577856,5
4323512320,5
4324298752,5
4325609472,5
4324560896,5
4324626432,5
4324691968,5
4324757504,5
4324823040,5
4324888576,5
4324954112,5
4325019648,5
4325085184,5
4325281792,5
4325150720,5
4325216256,5
4325347328,5
4325412864,5
4325478400,5
4325543936,5
4324495360,5
4324429824,5
4325675008,5
4325806080,5
4325740544,5
4325871616,5
4337864704,5
4337078272,5
4337602560,5
4337668096,5
4337733632,5
4337799168,5
4338061312,5
4337930240,5
4338126848,5
4338192384,5
4338257920,5
4338323456,5
4338388992,5
4353515520,5
4355153920,5
4355874816,5
4355940352,5
4356005888,5
4356071424,5
4356333568,5
4356268032,5
4356136960,5
4356202496,5
4356726784,5
4356530176,5
4356595712,5
4356661248,5
4356792320,5
4356857856,5
4356923392,5
4356988928,5
4357054464,5
4356464640,5
4356399104,5
4357120000,5
4357251072,5
4357316608,5
4357382144,5
4357185536,5
4357447680,5
4357513216,5
4357578752,5
4358365184,5
4357644288,5
4358299648,5
4357709824,5
4357775360,5
4357840896,5
4357906432,5
4357971968,5
4358037504,5
4358103040,5
4358168576,5
4358234112,5
4358496256,5
4358889472,5
4358627328,5
4358692864,5
4358758400,5
4358823936,5
4358955008,5
4359020544,5
4359086080,5
4358561792,5
4358430720,5
4366753792,5
4373569536,5
4373635072,5
4373766144,5
4373700608,5
4374224896,5
4373962752,5
4373831680,5
4373897216,5
4374028288,5
4374093824,5
4374159360,5
4374355968,5
4374290432,5
4374487040,5
4374421504,5
4374552576,5
4374618112,5
4374683648,5
4375601152,5
4375666688,5
4375732224,5
4375797760,5
4375863296,5
4375928832,5
4375994368,5
4376059904,5
4376125440,5
4376256512,5
4376190976,5
4377436160,5
4377370624,5
4376322048,5
4376387584,5
4376584192,5
4376453120,5
4376518656,5
4376780800,5
4376649728,5
4376715264,5
4376846336,5
4376911872,5
4377042944,5
4376977408,5
4377108480,5
4377239552,5
4377174016,5
4377305088,5
4378615808,5
4378550272,5
4377501696,5
4377567232,5
4377632768,5
4378091520,5
4378157056,5
4378222592,5
4378288128,5
4378353664,5
4378419200,5
4378484736,5
4378681344,5
4379795456,5
4379729920,5
4378746880,5
4379664384,5
4379074560,5
4379140096,5
4379205632,5
4379271168,5
4379009024,5
4379336704,5
4379402240,5
4379467776,5
4379533312,5
4379598848,5
4378943488,5
4378877952,5
4378812416,5
4379860992,5
4380188672,5
4380057600,5
4380319744,5
4380123136,5
4380254208,5
4380385280,5
4380712960,5
4380516352,5
4380450816,5
4380778496,5
4380844032,5
4380581888,5
4380647424,5
4380909568,5
4381040640,5
4380975104,5
4379992064,5
4379926528,5
4381171712,5
4381106176,5
4382285824,5
4382351360,5
4381237248,5
4381302784,5
4381368320,5
4381564928,5
4381433856,5
4381499392,5
4381696000,5
4381630464,5
4381761536,5
4381827072,5
4381892608,5
4381958144,5
4382023680,5
4382089216,5
4382154752,5
4382220288,5
4382941184,5
3870474240,5
3870670848,5
3870605312,5
3870539776,5
3870736384,5
3870867456,5
3870801920,5
3870932992,5
3871064064,5
3870998528,5
3871129600,5
3871260672,5
3871195136,5
3871326208,5
3871391744,5
3988062208,5
3988127744,5
3988193280,5
3988258816,5
3988324352,5
3988389888,5
3988520960,5
3988586496,5
3988652032,5
3988717568,5
3988455424,5
3993239552,5
3994943488,5
3995009024,5
3995074560,5
3995140096,5
3997696000,5
3999006720,5
3998941184,5
3999072256,5
3999137792,5
3999203328,5
3999268864,5
3999334400,5
3999399936,5
3999531008,5
3999465472,5
3999858688,5
3999596544,5
3999989760,5
3999662080,5
3999727616,5
3999793152,5
3999924224,5
4000055296,5
4000120832,5
4000186368,5
4000251904,5
4000317440,5
4000382976,5
4000448512,5
1565110272,5
8760205312,5
16535064576,5
16534147072,5
16534802432,5
16534867968,5
16534933504,5
16534999040,5
16534212608,5
16535130112,5
16535195648,5
16533950464,5
16535785472,5
15063052288,5
15062200320,5
15062265856,5
15062331392,5
15062396928,5
15062528000,5
15062462464,5
15062593536,5
15062724608,5
15062790144,5
15062855680,5
15064035328,5
15063183360,5
15063248896,5
15063314432,5
15063379968,5
15063445504,5
15063511040,5
15063576576,5
15063642112,5
15063707648,5
15063773184,5
15063838720,5
15063904256,5
15063969792,5
15064166400,5
15064100864,5
15064231936,5
15064297472,5
3869839360,5
3870560256,5
3870494720,5
3870363648,5
3870625792,5
3870298112,5
3870691328,5
3870756864,5
3870822400,5
3871084544,5
3870953472,5
3871150080,5
4214624256,5
4218621952,5
4218556416,5
16643776512,5
16643645440,5
16643710976,5
8641310720,5
5521264640,5
4008022016,5
4007956480,5
4008480768,5
4009005056,5
4009070592,5
4009136128,5
4009332736,5
4009201664,5
4009267200,5
4009398272,5
4009463808,5
4009660416,5
4009725952,5
4009791488,5
4009857024,5
4009922560,5
4013395968,5
4013199360,5
4013330432,5
4013264896,5
4013461504,5
4013527040,5
4013920256,5
4013658112,5
4013723648,5
4014182400,5
4013854720,5
4013789184,5
4013985792,5
4014051328,5
4014116864,5
4014313472,5
4014247936,5
4014379008,5
4014510080,5
4014444544,5
4014575616,5
4014641152,5
4013592576,5
4014706688,5
4014903296,5
4014837760,5
4015099904,5
4014968832,5
4015034368,5
4015296512,5
4015230976,5
4015165440,5
4014772224,5
4018704384,5
4019032064,5
4018638848,5
4018769920,5
4018835456,5
4018900992,5
4018966528,5
4019097600,5
4019163136,5
4019228672,5
4019294208,5
4019425280,5
4019359744,5
4019490816,5
4019687424,5
4019556352,5
4019621888,5
4019752960,5
8642039808,5
8641974272,5
8641187840,5
8641122304,5
8641056768,5
8641908736,5
8641581056,5
8641515520,5
8641318912,5
8641384448,5
8641449984,5
8641777664,5
8641712128,5
8641843200,5
8641253376,5
8643350528,5
8643284992,5
8643219456,5
8643153920,5
8642695168,5
8642760704,5
8642826240,5
8642891776,5
8642957312,5
8643088384,5
8642629632,5
8642564096,5
8642105344,5
8642498560,5
8642236416,5
8642433024,5
8642170880,5
8642367488,5
8642301952,5
8643416064,5
8643481600,5
8643547136,5
8645382144,5
17159786496,5
17159852032,5
17159917568,5
17160245248,5
17160376320,5
17160441856,5
17160507392,5
3869818880,5
3870015488,5
3869884416,5
3869949952,5
3870343168,5
3870277632,5
3870212096,5
3870146560,5
3870081024,5
17136594944,5
17136660480,5
15066583040,5
15066517504,5
15066648576,5
15066779648,5
15066714112,5
15066910720,5
15066845184,5
15066976256,5
15067041792,5
16616411136,5
17126961152,5
2893434880,5
17157197824,5
17157263360,5
17157328896,5
17157459968,5
17157394432,5
17157525504,5
17157591040,5
17157656576,5
17172455424,5
17131089920,5
17131220992,5
17131155456,5
17131286528,5
17131352064,5
17131417600,5
14953062400,5
17192288256,5
17192353792,5
17192419328,5
17160564736,5
15062581248,5
15062843392,5
15064154112,5
15064088576,5
15063302144,5
15063367680,5
15063433216,5
15063564288,5
15063498752,5
15063629824,5
15063695360,5
15063826432,5
15063957504,5
15064023040,5
15064481792,5
15064416256,5
15064350720,5
15064285184,5
15064547328,5
15064219648,5
15065333760,5
15065268224,5
15065399296,5
15065464832,5
15065530368,5
15066316800,5
15067103232,5
15067037696,5
15066972160,5
15066382336,5
15066447872,5
15066906624,5
15066775552,5
15066578944,5
15066710016,5
15066644480,5
4027813888,5
4028010496,5
4027879424,5
4027944960,5
4028076032,5
4028141568,5
4028207104,5
4028272640,5
4028338176,5
4028403712,5
4028469248,5
4028534784,5
4028665856,5
4028600320,5
4028731392,5
4028796928,5
4028862464,5
4028928000,5
4031090688,5
4333752320,5
4334014464,5
4333883392,5
4334080000,5
4356079616,5
4357128192,5
4356145152,5
4356210688,5
4356276224,5
4356341760,5
4356407296,5
4356472832,5
4356538368,5
4356603904,5
4356669440,5
4356866048,5
4356734976,5
4356800512,5
4356931584,5
4356997120,5
4357062656,5
4357259264,5
4357193728,5
4357324800,5
4357390336,5
4357455872,5
4357586944,5
4357521408,5
4357652480,5
4359028736,5
4359094272,5
4359159808,5
4359225344,5
4361256960,5
4361322496,5
4361453568,5
4361388032,5
4361519104,5
4361584640,5
4361650176,5
4361715712,5
4361781248,5
4361846784,5
4362043392,5
4362108928,5
4362174464,5
4362240000,5
4362305536,5
4361977856,5
4361912320,5
4362895360,5
4362960896,5
4362829824,5
4362764288,5
4362698752,5
4362567680,5
4362633216,5
4362502144,5
4362371072,5
4362436608,5
4363026432,5
4363091968,5
4363157504,5
4224839680,5
4224905216,5
4224970752,5
4225036288,5
4225101824,5
4230410240,5
2595688448,5
4222922752,5
4222988288,5
4328337408,5
4329644032,5
4328988672,5
4329054208,5
4329119744,5
4328923136,5
4329185280,5
4329250816,5
4329316352,5
4329381888,5
17133056000,5
17109852160,5
17109786624,5
8183001088,5
16616402944,5
8182870016,5
15062503424,5
15062568960,5
15062634496,5
15062700032,5
15062765568,5
15062831104,5
10639298560,5
10639233024,5
15066574848,5
15066640384,5
15066705920,5
15066968064,5
15066902528,5
15066836992,5
15067099136,5
15067033600,5
8770883584,5
8771014656,5
8771211264,5
4332920832,5
17160556544,5
17160622080,5
10640502784,5
10640371712,5
10640306176,5
10640240640,5
10640175104,5
10640568320,5
10640699392,5
10640633856,5
10640830464,5
10640896000,5
10640764928,5
16559009792,5
16559927296,5
16559075328,5
16559140864,5
16559206400,5
16559271936,5
16559403008,5
16559337472,5
16559468544,5
16559534080,5
16559599616,5
16559665152,5
16559730688,5
16559796224,5
16559861760,5
16559992832,5
16561172480,5
16561238016,5
16560058368,5
16560254976,5
16561106944,5
16560189440,5
16561303552,5
16561434624,5
16561500160,5
16561369088,5
16561565696,5
16561631232,5
16561696768,5
16561762304,5
16561827840,5
16561893376,5
8769835008,5
8769572864,5
8769507328,5
8769638400,5
8769376256,5
8769441792,5
8769310720,5
8769769472,5
8769703936,5
15062241280,5
15062175744,5
15063814144,5
15063486464,5
15063552000,5
15063617536,5
15063683072,5
15063748608,5
15063879680,5
15063945216,5
15065059328,5
15065124864,5
15064076288,5
15064010752,5
15064535040,5
15064666112,5
15064141824,5
15064338432,5
15064207360,5
15064600576,5
15064272896,5
15064403968,5
15064469504,5
15064862720,5
15064928256,5
15064731648,5
15064797184,5
15065190400,5
15065255936,5
17083682816,5
17083617280,5
17083748352,5
17083813888,5
17083879424,5
17084862464,5
17084403712,5
17084338176,5
17084272640,5
17084207104,5
17084076032,5
17084141568,5
17084010496,5
17083944960,5
17084796928,5
17084600320,5
17084534784,5
17084469248,5
17084731392,5
17084665856,5
8641064960,5
8641130496,5
8641196032,5
8641261568,5
8641327104,5
8641392640,5
8641458176,5
8642179072,5
8642113536,5
8642048000,5
8641523712,5
8641589248,5
8641654784,5
8641785856,5
8641720320,5
8641851392,5
8641916928,5
8641982464,5
8642768896,5
8642703360,5
8642637824,5
8642572288,5
4317945856,5
4318076928,5
4318011392,5
4319059968,5
4319125504,5
4319191040,5
4318142464,5
4318208000,5
4318404608,5
4318339072,5
4318273536,5
4318470144,5
4318535680,5
4318601216,5
4318666752,5
4318732288,5
4318797824,5
4318863360,5
4318928896,5
4318994432,5
4319256576,5
4319322112,5
4319387648,5
4319453184,5
4319846400,5
4319518720,5
4319911936,5
4319584256,5
4319649792,5
4319715328,5
4319780864,5
4321943552,5
4322009088,5
4322074624,5
4322271232,5
4322140160,5
4322205696,5
4322336768,5
4322402304,5
4322467840,5
4322533376,5
4322598912,5
4322664448,5
4322729984,5
4322992128,5
4322926592,5
4322861056,5
4322795520,5
4323057664,5
4323123200,5
4323188736,5
4323254272,5
4323319808,5
4323385344,5
17083678720,5
17083744256,5
17083809792,5
17083875328,5
17083940864,5
17192783872,5
17192849408,5
17192914944,5
17192980480,5
17193046016,5
17192718336,5
17178943488,5
17179009024,5
17179074560,5
17180844032,5
17180909568,5
17180975104,5
17181106176,5
17181302784,5
17181368320,5
17181237248,5
17181171712,5
17181499392,5
17181433856,5
17181564928,5
17181696000,5
17181630464,5
17181761536,5
17181827072,5
17181892608,5
17181958144,5
17182023680,5
17182613504,5
17185300480,5
17185366016,5
17186873344,5
17186742272,5
17186414592,5
17186545664,5
17186480128,5
17186611200,5
17186676736,5
17187004416,5
17187069952,5
17187135488,5
17187201024,5
17187266560,5
17186938880,5
17124732928,5
17124798464,5
312049664,5
4308901888,5
4308967424,5
4309098496,5
4309032960,5
4309164032,5
4309360640,5
4309295104,5
4309229568,5
4309884928,5
4310016000,5
4310081536,5
4310212608,5
4310147072,5
4310343680,5
4310278144,5
4310540288,5
4310867968,5
4310933504,5
4310999040,5
4311064576,5
4310474752,5
4310409216,5
4023795712,5
4024123392,5
4024254464,5
4024188928,5
4024057856,5
4023861248,5
4023992320,5
4023926784,5
17121988608,5
4214665216,5
4214730752,5
15066378240,5
15066443776,5
17186762752,5
17186828288,5
17186893824,5
17186959360,5
17188204544,5
17187811328,5
17187680256,5
17187745792,5
17187876864,5
17187942400,5
17188007936,5
17188401152,5
17188335616,5
17188270080,5
17188466688,5
17188532224,5
17188597760,5
17188663296,5
17188728832,5
17188794368,5
4308680704,5
4309270528,5
4310056960,5
4309991424,5
17169649664,5
17170239488,5
16615567360,5
16615632896,5
10639974400,5
4333719552,5
4674854912,5
4675051520,5
4675117056,5
17106857984,5
17159544832,5
14984798208,5
14984732672,5
14984601600,5
17118310400,5
17118507008,5
17118375936,5
17118834688,5
17084096512,5
17084030976,5
17083965440,5
17084162048,5
17084227584,5
17084293120,5
2988277760,5
10730795008,5
15058972672,5
10639134720,5
10639200256,5
10639003648,5
10639069184,5
16616452096,5
10640154624,5
4213514240,5
4213579776,5
4213448704,5
4213383168,5
4214038528,5
4213841920,5
4213907456,5
4213972992,5
4214104064,5
4213710848,5
4213776384,5
4213645312,5
4214169600,5
4214890496,5
4214759424,5
4214824960,5
4214693888,5
4214628352,5
4215873536,5
4214956032,5
4215021568,5
4215087104,5
4216594432,5
4216659968,5
4216725504,5
4216791040,5
4216856576,5
4216987648,5
4216922112,5
4217053184,5
4218298368,5
4217839616,5
4217905152,5
4217970688,5
4218036224,5
4218101760,5
4218167296,5
4218232832,5
15062351872,5
15062286336,5
15062548480,5
15062482944,5
15062614016,5
15062679552,5
15062745088,5
15062810624,5
15062941696,5
15062876160,5
15063007232,5
15063072768,5
15063138304,5
15063203840,5
4691169280,5
4691038208,5
4691103744,5
4691234816,5
4691300352,5
4691365888,5
15079739392,5
15079804928,5
15079870464,5
15079936000,5
15080001536,5
2595954688,5
17070546944,5
5504405504,5
4215824384,5
17128009728,5
17128075264,5
17128206336,5
17128140800,5
17128271872,5
17128337408,5
17128402944,5
17136529408,5
17135546368,5
17135611904,5
17135742976,5
17135677440,5
17135808512,5
4308152320,5
4308283392,5
4307955712,5
4308021248,5
4308217856,5
4308086784,5
4308348928,5
4308414464,5
4308480000,5
4308545536,5
4308611072,5
4308676608,5
4308742144,5
4308807680,5
4308938752,5
4308873216,5
4309004288,5
4309069824,5
4309200896,5
4309266432,5
4309135360,5
4310642688,5
4310708224,5
4310577152,5
4310773760,5
4310839296,5
4311232512,5
4311298048,5
4311363584,5
4311429120,5
4311494656,5
4311560192,5
4311625728,5
4311822336,5
4311691264,5
4311756800,5
4312018944,5
4311953408,5
4311887872,5
4312084480,5
4027002880,5
4027068416,5
4027133952,5
4027199488,5
4027265024,5
4027330560,5
4027396096,5
4027461632,5
4027527168,5
4027592704,5
4027658240,5
